t,x,y,vx,vy,r,theta,omega
160000,-121545501.9065751,-126653384.98362063,11609.501069626875,-6623.188439940462,176211316.9089156,26.865954492533497,0.00003509945429708089
160200,-119189509.73643516,-127942498.01962608,11779.960850699657,-6445.565180027237,175540277.3198518,26.872570312656485,0.00003307910061494341
160400,-116799693.7416586,-129195303.29141505,11949.079973882786,-6264.026358944864,174858291.28386733,26.87877566836324,0.00003102677853377606
160600,-114376334.95154743,-130411005.96920167,12116.793950555822,-6078.513388933077,174165423.8093944,26.884563991393716,0.0000289416151523799
160800,-111919727.93949772,-131588799.28338148,12283.035060248494,-5888.966570899069,173461743.54839087,26.88992855551678,0.000026822820615321296
161000,-109430181.50053829,-132727864.30795646,12447.732194797156,-5695.3251228749305,172747322.98618478,26.894862496264125,0.00002466970373673778
161200,-106908019.3614764,-133827369.75072187,12610.810695309407,-5497.527213827065,172022238.64079916,26.89935883413362,0.000022481689347475553
161400,-104353580.92514223,-134886471.75139713,12772.192181670885,-5295.510003376329,171286571.27221107,26.903410501632663,0.0000202583374952189
161600,-101767222.05027613,-135904313.68900454,12931.794374330482,-5089.209688037051,170540406.1020164,26.907010374557743,0.000017999364625397707
161800,-99149315.86865519,-136880025.9999318,13089.530908104682,-4878.561554636352,169783833.04399025,26.910151307930867,0.000015704666865625926
162000,-96500253.64110538,-137812726.00825834,13245.311137749015,-4663.500041632684,169016946.94605145,26.91282617703636,0.000013374345527476291
162200,-93820445.6540944,-138701517.77008122,13399.039935054941,-4443.958809114344,168239847.84415656,26.915027924021498,0.00001100873492567587
162400,-91110322.1586455,-139545491.93374628,13550.61747724454,-4219.870818325331,167452641.2286681,26.916749610540567,0.000008608432595349987
162600,-88370334.35335477,-140343725.61807373,13699.939026453674,-3991.1684216373333,166655438.32375652,26.917984476932904,0.000006174331961686684
162800,-85600955.41333127,-141095282.3108664,13846.894700117522,-3757.7834639632943,165848356.38041422,26.918726008429342,0.0000037076574821910515
163000,-82802681.56691103,-141799211.79020438,13991.369232101191,-3519.647396690013,165031518.98367235,26.91896800887701,0.0000012100022383336083
163200,-79976033.22202033,-142454550.07126334,14133.241724453497,-3276.691405294827,164205056.37462723,26.918704682456934,-0.0000013166321003779472
163400,-77121556.14407939,-143060319.3816443,14272.385389704707,-3028.8465519048013,163369105.787893,26.917930723840474,-0.0000038697930822919425
163600,-74239822.68734334,-143615528.16847554,14408.66728368024,-2776.0439341561196,162523811.80510893,26.916641417186458,-0.0000064465332700731114
163800,-71331433.08157071,-144119171.14083886,14541.948028863118,-2518.2148618166175,161669326.72513476,26.914832744318392,-0.000009043364340332346
164000,-68397016.7758888,-144570229.351388,14672.081528409595,-2255.291052745685,160805810.9515729,26.912501502337285,-0.00001165620990553214
164200,-65437233.84168751,-144967670.3213646,14798.914671006463,-1987.2048498829554,159933433.39825523,26.909645430817566,-0.000014280357598598515
164400,-62452776.43631624,-145310448.21358064,14922.287026856358,-1713.8894610801992,159052371.9133278,26.90626334859825,-0.000016910411096572246
164600,-59444370.329278044,-145597504.0583245,15042.030535190966,-1435.2792237193134,158162813.72255677,26.902355300016424,-0.0000195402429091318
164800,-56412776.492509425,-145827766.03756306,15157.96918384308,-1151.309896192788,157264955.89246246,26.897922710232624,-0.000022162948919003482
165000,-53358792.75619759,-146000149.83325523,15269.918681559198,-861.918978460942,156359005.81386432,26.892968549066406,-0.000024770805831083426
165200,-50283255.5314162,-146113559.04606357,15377.686123906931,-567.0460640416392,155445181.7063875,26.88749750249418,-0.00002735523286112515
165400,-47187041.600650504,-146166885.69124997,15481.069653828486,-266.63322593202827,154523713.14444005,26.88151615066075,-0.000029906759167153364
165600,-44071069.9770274,-146159010.7790713,15579.858118115497,39.37456089338218,153594841.6051153,26.875033150922807,-0.000032414998689727126
165800,-40936303.83276054,-146088804.98754728,15673.830721334278,351.0289576200967,152658821.03840816,26.868059424080524,-0.000034868634211418515
166000,-37783752.49695708,-145955129.43605977,15762.7566790173,668.377757437471,151715918.46005383,26.860608341568465,-0.000037255412560302925
166200,-34614473.5225052,-145756836.56885475,15846.394872259381,991.464336025168,150766414.56719822,26.852695910977616,-0.00003956215295423872
166400,-31429574.821261376,-145492771.1581562,15924.493506219127,1320.327053492774,149810604.37699345,26.84434095687793,-0.000041774770498428565
166600,-28230216.866175205,-145161771.43726203,15996.78977543086,1654.9986044707834,148848797.88807458,26.835565293519174,-0.0000438783167937727
166800,-25017614.95831858,-144762670.37467065,16063.009539283117,1995.505312956911,147881320.76471046,26.82639388562445,-0.000045857039473615096
167000,-21793041.55601455,-144294297.10098043,16122.86701152016,2341.866368451168,146908515.0432344,26.81685499317472,-0.00004769446224866693
167200,-18557828.662379354,-143755478.50100583,16176.06446817598,2694.0929998730194,145930739.86014113,26.806980295835977,-0.00004937348669371471
167400,-15313370.266587516,-143145040.98425543,16222.29197895919,3052.1875837519196,144948372.2009853,26.796804992526237,-0.000050876516548697376
167600,-12061124.833032634,-142461812.4476099,16261.227167774407,3416.142683227603,143961807.66892925,26.78636787158026,-0.00005218560472987396
167800,-8802617.831273958,-141704624.44471014,16292.535008793386,3785.9400144989036,142971461.27145785,26.77571134706825,-0.000053282622560063135
168000,-5539444.298218261,-140872314.57720387,16315.867665278483,4161.549337531357,141977768.22340813,26.764881457079355,-0.000054149449944477184
168200,-2273271.4223758336,-139963729.12358636,16330.864379212138,4542.927268087614,140981184.76403776,26.75392782020662,-0.00005476818436367542
168400,994158.8617637339,-138977725.92188722,16337.151420697837,4930.016008495637,139982188.98538646,26.742903547074615,-0.00005512136566002073
168600,4261027.28317721,-137913177.52288035,16334.34210706738,5322.741995034327,138981281.6686536,26.731865104534666,-0.00005519221269974071
168800,7525434.663707432,-136768974.63079777,16322.036902651113,5721.014460412789,137978987.12472668,26.7208721311052,-0.0000549648671473332
169000,10785399.385954278,-135544029.84868422,16299.823611234226,6124.723910567776,136975854.03434262,26.70998720333616,-0.000054424638845200684
169200,14038854.920818701,-134237281.74549916,16267.277674322115,6533.740515925336,135972456.28264403,26.69927555399562,-0.00005355824670270214
169400,17283647.438709937,-132847699.2618212,16223.962589456183,6947.912418389816,134969393.78210276,26.688804744272453,-0.00005235404861583046
169600,20517533.53149768,-131374286.4704892,16169.430463938705,7367.063956659953,133967293.2769223,26.67864429351158,-0.00005080225380436066
169800,23738178.075581,-129816087.70767888,16103.222720416608,7790.993814051614,132966809.12109719,26.668865271291914,-0.000048895111098341354
170000,26943152.269942667,-128172193.08870812,16024.870971808348,8219.473094853829,131968624.02130201,26.65953985786292,-0.000046627067144959046
170200,30129931.88674217,-126441744.42123178,15933.89808399751,8652.243337381684,130973449.73470917,26.650740880015718,-0.000043994889236015523
170400,33295895.775845423,-124623941.52636439,15829.819445516254,9089.014474336942,129982027.71069476,26.642541330325443,-0.000040997748451376844
170600,36438324.66865488,-122718048.97559205,15712.14446404728,9529.462753861659,128995129.66419566,26.63501387831921,-0.00003763726003116877
170800,39554400.3306394,-120723403.24803543,15580.378309922582,9973.228637783044,128013558.06723797,26.628230382465482,-0.000033917479268650076
171000,42641205.11600324,-118639420.30863479,15434.023926819174,10419.914697003207,127038146.54387972,26.622261411928807,-0.000029844852683368724
171200,45695721.98189644,-116465603.60307892,15272.584329465986,10869.08352777937,126069760.15252018,26.617175786786778,-0.00002542812571015469
171400,48714835.023355044,-114201552.45972893,15095.565207293017,11320.255716749924,125109295.53824641,26.6130401448782,-0.000020678209542885465
171600,51695330.593650475,-111846970.88233788,14902.477851477168,11772.907886955209,124157680.93664168,26.609918542672634,-0.000015608011027832636
171800,54633899.07778375,-109401676.70999274,14692.842420666359,12226.470861725753,123215876.00930877,26.60787209656332,-0.000010232230546580825
172000,57527137.389321566,-106865611.11237487,14466.191557689079,12680.327988089342,122284871.49030018,26.60695866984008,-0.000004567133616195075
172200,60371552.26245655,-104238848.37913881,14222.074365674942,13133.813666180293,121365688.62174852,26.607232609352682,0.0000013696975630225433
172400,63163564.41188117,-101521605.95196094,13960.060747123083,13586.212135889367,120459378.3563057,26.608744534586968,0.000007559626171437572
172600,65899513.6325752,-98714254.63665912,13679.746103470137,14036.75657650909,119567020.30358995,26.611541180601886,0.000013983230074583725
172800,68575664.90968671,-95817328.92081675,13380.756385557608,14484.628579211865,118689721.3977737,26.61566529506547,0.00002062057231791836
173000,71188215.60509396,-92831537.30969301,13062.75347703618,14928.958055618736,117828614.26379257,26.621155588523678,0.000027451467291053015
173200,73733303.78172702,-89757772.58005016,12725.440883165289,15368.823648214293,116984855.26049203,26.628046736069308,0.00003445573772815852
173400,76207017.71906926,-86597121.83812033,12368.569686711242,15803.25370964918,116159622.18043086,26.636369427769637,0.00004161345850163749
173600,78605406.66323245,-83350876.25457329,11991.944720815933,16231.227917735176,115354111.58810419,26.64615046457058,0.000048905184004717936
173800,80924492.84242651,-80020540.33640198,11595.430895970281,16651.67959085649,114569535.78110254,26.657412895921496,0.000056312156754567564
174000,83160284.76339266,-76607840.58354722,11178.959604830732,17063.49876427383,113807119.36225113,26.670176195048867,0.00006381649563686517
174200,85308791.78637259,-73114733.36733054,10742.53511489965,17465.536081083425,113068095.41512026,26.6844564676329,0.00007140136292014888
174400,87366039.9554684,-69543411.85890052,10286.240845479073,17856.607542150065,112353701.28049412,26.700266689586478,0.00007905110976789955
174600,89328089.03793256,-65896311.829507545,9810.245412320784,18235.500146964878,111665173.937433,26.717616969676886,0.00008675140045204935
174800,91191050.70026015,-62176116.14111163,9314.80831163792,18600.97844197958,111003744.99943912,26.736514832840143,0.00009448931581629244
175000,92951107.72131784,-58385757.746200934,8800.285105288454,18951.791974553453,110370635.34387405,26.75696552019055,0.0001022534367520371
175200,94604534.11366022,-54528421.0203255,8267.131961711846,19286.683629377167,109767049.40107526,26.77897230189885,0.00011003390854148938
175400,96147715.99432755,-50607541.260238044,7715.909403336648,19604.398800437277,109194169.13843237,26.802536799279594,0.00011782248690372323
175600,97577173.0166068,-46626802.19508369,7147.285111396233,19903.69532577175,108653147.7838197,26.827659312572962,0.00012561256646683816
175800,98889580.14541456,-42590131.37805412,6562.035644038837,20183.35408514785,108145103.34200193,26.854339151013136,0.00013339919220086324
176000,100081789.53217871,-38501693.3514009,5961.046933820797,20442.190133266115,107671111.96665649,26.88257496183342,0.00014117905410142124
176200,101150852.22147349,-34365880.508556165,5345.313446473856,20679.064214223654,107232201.25917692,26.912365054859986,0.00014895046513282385
176400,102094039.40234418,-30187301.61296495,4715.935904353481,20892.89447795608,106829343.57309666,26.94370771928797,0.0001567133221399301
176600,102908862.90335283,-25970767.97346479,4074.1175050432485,21082.668197500803,106463449.4094547,26.976601529115577,0.00016446904913802873
176800,103593094.62290049,-21721277.319768973,3421.1585977382974,21247.453268479094,106135360.99336833,27.0110456335365,0.00017222052210461256
177000,104144784.58619274,-17443995.467687268,2758.4498164612883,21386.40926040852,105845846.12516224,27.047040028364407,0.00017997197413953796
177200,104562277.32794496,-13144235.910806213,2087.4637087611286,21498.79778440528,105595592.40035155,27.084585804292807,0.00018772887964200113
177400,104844226.31592609,-8827437.521935914,1409.7449399056209,21583.9919443515,105385201.89137089,27.123685367489514,0.0001954978159835317
177600,104989606.15474075,-4499140.592096289,726.899194073315,21641.484649198126,105215186.38005072,27.164342627698332,0.00020328630104408585
177800,104997722.34152082,-164961.47552116867,40.58093390032195,21670.8955828756,105085963.22342497,27.20656314868457,0.00021110260493119643
178000,104868218.38474548,4169433.8554768553,-647.5197838766785,21671.97665499012,104997851.92657755,27.25035425553029,0.00021895553422860147
178200,104601080.1431913,8498357.013346832,-1335.691207770941,21644.615789349882,104951071.48507759,27.29572509297659,0.00022685418723149297
178400,104196637.29267311,12816124.802792728,-2022.21425259094,21588.83894722948,104945738.54639658,27.34268662874355,0.00023480767883479774
178600,103655561.88216501,17117086.868114945,-2705.3770525404984,21504.81032661108,104981866.424929,27.39125159555719,0.00024282483406820482
178800,102978863.99630181,21395653.013239834,-3383.4894293160114,21392.830725624444,105059364.98931418,27.44143436550581,0.0002509138497430942
179000,102167884.59628819,25646319.83445144,-4054.8970000680974,21253.334106058028,105178041.424205,27.493250750370972,0.00025908192432581764
179200,101224285.66402966,29863696.322270237,-4717.994661292647,21086.88243909399,105337601.85200459,27.546717721775067,0.0002673348570204739
179400,100150037.82310362,34042528.11394534,-5371.23920463018,20894.158958375527,105537653.78395455,27.60185304541122,0.0002756766181807777
179600,98947405.65346754,38177720.11062385,-6013.160848180408,20675.95998339254,105777709.35484396,27.658674824336686,0.0002841088946273255
179800,97618930.95328641,42264357.21212919,-6642.37350090562,20433.185507526687,106057189.28199536,27.71720094739172,0.0002926306152751771
180000,96167414.23001611,46297722.9659035,-7257.583616351499,20166.828768871535,106375427.47748163,27.777448440335785,0.0003012374647203266
180200,94595894.72332701,50273315.97340667,-7857.597533445538,19877.96503751589,106731676.23304272,27.839432719359,0.0003099213951160649
180400,92907629.27438939,54186863.945441455,-8441.327244688153,19567.73986017393,107125111.89011078,27.90316674931532,0.0003186701497816107
180600,91106070.35961959,58034335.345865265,-9007.794573848985,19237.357002119054,107554840.90281181,27.96866011240835,0.00032746681546513926
180800,89194843.60267696,61811948.6094581,-9556.133784713124,18888.06631796415,108019906.19977552,28.035917997188566,0.00033628942390106744
181000,87177725.06705031,65516178.963032745,-10085.592678133253,18521.151767873234,108519293.75094685,28.104940122596144,0.00034511062703789327
181200,85058618.61393341,69143762.91812408,-10595.532265584481,18137.919775456663,109051939.24815068,28.175719617345024,0.0003538974737444054
181400,82841533.58735898,72691700.53796333,-11085.425132872153,17739.688099196286,109616734.81265683,28.248241881043683,0.00036261131849329054
181600,80530563.06191349,76157255.61038637,-11554.85262722749,17327.77536211519,110212535.64911056,28.32248345983006,0.0003712078939318834
181800,78129862.85897881,79537953.88155834,-12003.501014673398,16903.491355859864,110838166.57259607,28.398410975582603,0.0003796375787627118
182000,75643631.50648662,82831579.52288043,-12431.156762460925,16468.128206610476,111492428.34393616,28.475980153448937,0.0003878458893316652
182200,73076091.28568678,86036170.01534715,-12837.701103999236,16022.952462333578,112174103.75725941,28.55513499688515,0.00039577421718107737
182400,70431470.47736056,89150009.64228967,-13223.104041631068,15569.198134712593,112881963.43306467,28.635807161918226,0.0004033608251653717
182600,67713986.89004935,92171621.78335051,-13587.41793655604,15108.060705304226,113614771.27919438,28.717915582208317,0.0004105421014504539
182800,64927832.724859856,95099760.20025863,-13930.770825947491,14640.692084540586,114371289.5910455,28.801366393040883,0.0004172540541628346
183000,62077160.80573468,97933399.49913915,-14253.359595625901,14168.196494402599,115150283.77079266,28.886053195139915,0.0004234340104951536
183200,59166072.18107592,100671724.94534592,-14555.44312329379,13691.627231033912,115950526.65321977,28.971857687971802,0.00042902246415942605
183400,56198605.08247727,103314121.7957868,-14837.335492993256,13211.984252204344,116770802.43283279,29.058650687205745,0.00043396499616971004
183600,53178725.209132105,105860164.30102871,-15099.39936672582,12730.212526209605,117609910.19319294,29.14629352287175,0.00043821417833003696
183800,50110317.29221431,108309604.51568161,-15342.039584588974,12247.201073264507,118466667.04482394,29.234639794640238,0.0004417313588424244
184000,46997177.8820643,110662361.04116277,-15565.697050750072,11763.78262740582,119339910.8826119,29.32353744006857,0.0004444882271416633
184200,43843009.29218158,112918507.81036885,-15770.842949413574,11280.733846030418,120228502.77734916,29.412831052406307,0.0004464680616886919
184400,40651414.62760773,115078263.00938964,-15957.973322869242,10798.775995103904,121131329.01902238,29.50236436845386,0.00044766658023776646
184600,37425893.82103147,117141978.21747746,-16127.604032881307,10318.57604043909,122047302.83166414,29.59198283565989,0.00044809233603014157
184800,34169840.59759817,119110127.83326446,-16280.266117166504,9840.748078935021,122975365.78114775,29.68153616231337,0.0004477666332674013
185000,30886540.288692586,120983298.84286164,-16416.501544527942,9365.855047985944,123914488.89827964,29.77088075590863,0.0004467229679763066
185200,27579168.41562628,122762180.9740914,-16536.859365331526,8894.410656148817,124863673.54001,29.859881962396354,0.0004450060324386195
185400,24250789.965953007,124447557.2707649,-16641.89224836636,8426.88148336755,125821952.01161459,29.948416032251682,0.00044267034927663457
185600,20904359.28782709,126040295.11164461,-16732.15339062959,7963.689204398548,126788387.9723734,30.0363717567027,0.00043977862225508854
185800,17542720.531204507,127541337.69052617,-16808.193783112914,7505.212894407832,127762076.64665218,30.123651737327464,0.0004363999031238249
186000,14168608.568579074,128951695.96670434,-16870.55981312716,7051.791380890825,128742144.86144301,30.210173272698732,0.0004326076768563463
186200,10784650.332185999,130272441.08890593,-16919.791181965375,6603.725611007932,129727750.9303964,30.29586886511843,0.0004284779620984874
186400,7393366.509054517,131504697.29051891,-16956.419115657405,6161.281008064889,130718084.40323009,30.380686367345792,0.0004240875111368103
186600,3997173.539834412,132649635.24954931,-16980.964846100527,5724.689795152031,131712365.69816905,30.46458880262949,0.0004195121764184868
186800,598385.8718628702,133708465.9031224,-16993.93833985771,5294.153267865376,132709845.63379624,30.547553900825292,0.0004148254909790221
187000,-2800781.578598203,134682434.70343333,-16995.837252305366,4869.844001554671,133709804.87540205,30.62957339887942,0.0004100974902706351
187200,-6198210.795698598,135572816.29976958,-16987.146085501976,4451.907981681266,134711553.3096386,30.710652155804123,0.00040539378462352206
187400,-9591877.901511643,136380909.6294962,-16968.335529065225,4040.4666486330475,135714429.36003152,30.790807131035162,0.0004007748761551909
187600,-12979850.29439674,137108033.39964676,-16939.861964425487,3635.6188507529287,136717799.2546922,30.870066271443058,0.0003962957020394856
187800,-16360283.717199534,137755521.9399296,-16902.167114013973,3237.4427014141856,137721056.25641856,30.948467347007288,0.00039200537782114894
188000,-19731419.28083965,138324721.4074788,-16855.67781820058,2845.997337745998,138723619.86428156,31.02605676894493,0.0003879471096882018
188200,-23091580.465656176,138816986.32349944,-16800.805924082622,2461.324580103193,139724934.99477077,31.102888417507135,0.00038415824281101734
188400,-26439170.11995866,139233676.42202204,-16737.94827151242,2083.4504926130653,140724471.14962098,31.17902250018939,0.0003806704134112717
188600,-29772667.472561773,139576153.79125136,-16667.486763015553,1712.386846146538,141721721.57656163,31.254524455088575,0.0003775097744959264
188800,-33090625.173656862,139845780.2884268,-16589.788505475448,1348.132485877188,142716202.4284236,31.32946390880592,0.00037469726858673245
189000,-36391666.37618299,140043915.2096737,-16505.20601263062,990.6746062345419,143707451.9252999,31.403913693763883,0.00037224892478981357
189200,-39674481.867890805,140171913.19698384,-16414.077458539075,639.9899365506944,144695029.52378732,31.477948926121286,0.0003701761617870191
189400,-42937827.26253171,140231122.36519644,-16316.72697320453,296.04584106291315,145678515.09673062,31.551646142622303,0.00036848608250508285
189600,-46180520.25703725,140222882.63263416,-16213.464972527687,-41.19866281130271,146657508.12634757,31.62508249265093,0.00036718175014312894
